"","UNIV_ROW_ID","CRSNAME1","CRSNAME2","CRSNAME3","CRSNAME4","CRSNAME5","CRSNAME6","CRSNAME7","CRSNAME8","CRSNAME9","Credit1","Credit2","Credit3","Credit4","Credit5","Credit6","Credit7","Credit8","Credit9","CRSgrade1","CRSgrade2","CRSgrade3","CRSgrade4","CRSgrade5","CRSgrade6","CRSgrade7","CRSgrade8","CRSgrade9","COHORT_YEAR","TERM_START","TERM_TO_USE","STU_RECENT_ADM_DT","HOURS_BROUGHT_TO_UNIVERSITY","ENTRY_PROGRAM_CODE","ENTRY_PROGRAM","ENTRY_COLLEGE","ENTRY_DEPARTMENT_CODE","ENTRY_DEPARTMENT","AREA_OF_STRATEGIC_EMPHASIS","PSE","GENDER","ETHNICITY","AGE_AT_ENTRY","COUNTY","COUNTY_GROUP","STATE","STATE_GROUP","NATION","NATION_GROUP","HONORS_STUDENT","FIRST_GENERATION_STUDENT","Stu_MilitaryVetBenefitDesc","MILITARY_VET_BENEFITS","Stu_MilitaryStatusDesc","MILITARY_STATUS","DISABILITY","ATHLETE","GPA_HIGHSCHOOL","APPLICANT_TIER","HIGH_SCHOOL_NAME","FIRST_FALL_PELL","FIRST_FALL_PELL_AMOUNT","FIRST_FALL_BRIGHT_FUTURES","FIRST_FALL_BRIGHT_FUTURES_AMOUNT","FIRST_FALL_ANY_LOANS","FIRST_FALL_ANY_LOANS_AMOUNT","FIRST_FALL_NEED_BASED_LOANS","FIRST_FALL_NEED_BASED_LOANS_AMOUNT","FIRST_FALL_NON_NEED_BASED_LOANS","FIRST_FALL_NON_NEED_BASED_LOANS_AMOUNT","SUBMITTED_ACT","ACT_SCORE","ACT_PROPORTION","SUBMITTED_SAT","SAT_SCORE","SAT_PROPORTION","BEST_TEST","AP_CREDITS","ATTENDED_SECOND_FALL_TERM","GPA_ENTERING_SECOND_FALL","APR","FIRST_FALL_GPA","NOTES"
"4897",970557281,"CHM2045","CHM2045L","IDH1040","MAC2312","REL1300","","","","","3","1","3","4","3","","","","","A","A","B","A","A","","","","",20192020,201905,201908,201908,38,"U-CHM-BS-00","Chemistry","HMCSE","Chemistry","Chemistry","STEM","YES","Female","Native Hawaiian or Pacific Islander",18,"Escambia","Tri-County","Florida","Florida","United States","USA","Yes","No","Not Applicable","Not Applicable","No Military Status","No Military Status","No","No",4.95,1,"J M Tate High School","Yes",1573,"Yes",3257,"No",0,"No",0,"No",0,"Yes",29.5,0.796875,"Yes",1260,0.716666,"ACT",22,"Yes",3.717857143,"Yes",3.785714,""
"4898",970557285,"BSC1085","BSC1085L","ENC1102","HSC2100","MAC1105","SYG2000","","","","3","1","3","3","3","3","","","","C","B","A","A","B+","A","","","",20192020,201905,201908,201908,12,"U-CMH-BS-00","Health Promotion","UKCOH","Movement Sciences and Health","Movement Sciences and Health","Health","YES","Female","White",18,"Non-Florida","Alabama Counties","Alabama","Alabama","United States","USA","No","No","Not Applicable","Not Applicable","No Military Status","No Military Status","No","No",3.53,3,"Non-Florida High School","No",0,"No",0,"Yes",2721,"No",0,"Yes",2721,"Yes",25.5,0.671875,"No",0,0,"ACT",12,"No",3.43125,"No",3.43125,""
"4899",970557288,"COP2334","DSC4013","MAC1114","MUN3313","MUT1111","MUT1271","MVK1111","MVV1311","","3","3","3","1","3","1","1","2","","B","B","B-","A","A-","A","A","A","",20192020,201905,201908,201908,48,"U-CPS-BS-04","Cybersecurity","HMCSE","Computer Science","Computer Science","STEM","YES","Male","White",18,"Santa Rosa","Tri-County","Florida","Florida","United States","USA","No","No","Not Applicable","Not Applicable","No Military Status","No Military Status","No","No",3.89,3,"Navarre High School","No",0,"Yes",2693,"No",0,"No",0,"No",0,"No",0,0,"Yes",1130,0.608333,"SAT",0,"Yes",3.462068966,"Yes",3.364705,""
"4900",970557289,"COP2334","DSC4013","LIT2000","MAC2312","","","","","","3","3","3","4","","","","","","B-","B","B","D","","","","","",20192020,201905,201908,201908,29,"U-CPS-BS-04","Cybersecurity","HMCSE","Computer Science","Computer Science","STEM","YES","Male","White",18,"Santa Rosa","Tri-County","Florida","Florida","United States","USA","No","No","Not Applicable","Not Applicable","No Military Status","No Military Status","No","No",3.65,3,"Gulf Breeze High School","No",0,"Yes",2059,"No",0,"No",0,"No",0,"No",0,0,"Yes",1040,0.533333,"SAT",0,"Yes",2.25625,"Yes",2.315384,""
"4901",970557293,"BSC1085","BSC1085L","CHM2045","CHM2045L","HSC3535","PCB3063C","","","","3","1","3","1","3","4","","","","B","B","B","A","B","A-","","","",20192020,201905,201908,201908,54,"U-CLN-BS-00","Clinical Laboratory Sciences","UKCOH","Medical Laboratory Sciences","Medical Laboratory Sciences","Health","YES","Female","White",19,"Santa Rosa","Tri-County","Florida","Florida","United States","USA","No","No","Not Applicable","Not Applicable","No Military Status","No Military Status","No","No",4.55,2,"Jay High School","No",0,"Yes",2376,"No",0,"No",0,"No",0,"Yes",23.75,0.617187,"Yes",1090,0.575,"ACT",0,"Yes",3.253333333,"Yes",3.253333,""
"4902",970557297,"AML2020","CHM1020","IDH1040","MAC1105","POS2041","","","","","3","3","3","3","3","","","","","A-","A","B+","B+","B","","","","",20192020,201905,201908,201908,9,"U-UNDECIDED","Undecided Undergraduate","UNA","Unassigned","Unassigned","Not Available","NO","Male","Hispanic",18,"Santa Rosa","Tri-County","Florida","Florida","United States","USA","Yes","No","Not Applicable","Not Applicable","No Military Status","No Military Status","No","No",3.89,2,"Milton High School","Yes",1323,"Yes",3468,"No",0,"No",0,"No",0,"Yes",27,0.71875,"No",0,0,"ACT",9,"Yes",3.47,"Yes",3.46,""
"4903",970557321,"BSC2010","BSC2010L","ENC1101","HSC3535","MAC1147","","","","","3","1","3","3","4","","","","","C","C+","C+","W","C-","","","","",20192020,201905,201908,201908,6,"U-BLY-BS-00","General Biology","HMCSE","Biology","Biology","STEM","YES","Male","Hispanic",18,"Santa Rosa","Tri-County","Florida","Florida","United States","USA","No","No","Not Applicable","Not Applicable","No Military Status","No Military Status","No","No",3.61,4,"Gulf Breeze High School","No",0,"No",0,"Yes",2721,"No",0,"Yes",2721,"Yes",21.5,0.546875,"No",0,0,"ACT",0,"Yes",2.688,"Yes",2,""
"4904",970557342,"BSC1085","BSC1085L","LIT2000","MAC1105C","PHI2603","","","","","3","1","3","4","3","","","","","B","B","B","C+","D+","","","","",20192020,201905,201908,201908,9,"U-CLN-BS-00","Clinical Laboratory Sciences","UKCOH","Medical Laboratory Sciences","Medical Laboratory Sciences","Health","YES","Female","White",18,"Non-Florida","Alabama Counties","Alabama","Alabama","United States","USA","No","No","Post-9/11 GI Bill","Receiving Benefits","Eligible Dependent","Military Status","No","No",4.14,2,"Non-Florida High School","Yes",823,"No",0,"No",0,"No",0,"No",0,"Yes",28.25,0.757812,"No",0,0,"ACT",9,"Yes",3.123809524,"Yes",2.435714,""
"4905",970557359,"BSC2010","BSC2010L","BSC4990","ENC1101","MAC1147","REL1300","","","","3","1","1","3","4","3","","","","B","A","A","A-","B-","A-","","","",20192020,201905,201908,201908,0,"U-MBY-BS-00","Marine Biology","HMCSE","Biology","Biology","STEM","YES","Female","White",20,"Escambia","Tri-County","Florida","Florida","United States","USA","No","No","Not Applicable","Not Applicable","No Military Status","No Military Status","No","No",3.9,3,"Gulf Breeze High School","Yes",6196,"Yes",4752,"No",0,"No",0,"No",0,"Yes",23.75,0.617187,"Yes",1100,0.583333,"ACT",0,"Yes",3.392307692,"Yes",3.333333,""
"4906",970557366,"AMH2020","BSC2010","BSC2010L","ENC1102","MAC1105C","MUN3100","","","","3","3","1","3","4","0","","","","C+","C","C+","A","B-","NF","","","",20192020,201905,201908,201908,3,"U-UNDECIDED","Undecided Undergraduate","UNA","Unassigned","Unassigned","Not Available","NO","Female","White",19,"Santa Rosa","Tri-County","Florida","Florida","United States","USA","No","No","Not Applicable","Not Applicable","No Military Status","No Military Status","No","No",3.74,3,"Milton High School","Yes",3098,"No",0,"No",0,"No",0,"No",0,"Yes",21,0.53125,"No",0,0,"ACT",3,"Yes",2.696153846,"Yes",2.714285,""
"4907",970557367,"APK2000","APK2100C","ENC1101","PSY2012","","","","","","3","4","3","3","","","","","","A-","B+","A","B","","","","","",20192020,201905,201908,201908,6,"U-EXS-BS-00","Exercise Science","UKCOH","Movement Sciences and Health","Movement Sciences and Health","STEM","YES","Male","Asian",18,"Escambia","Tri-County","Florida","Florida","United States","USA","No","Yes","Not Applicable","Not Applicable","No Military Status","No Military Status","No","No",4.07,2,"Pensacola High School","Yes",2323,"No",0,"No",0,"No",0,"No",0,"Yes",25.5,0.671875,"Yes",1040,0.533333,"ACT",0,"No",3.823809524,"No",3.484615,""
"4908",970557368,"BSC2010","BSC2010L","BSC2844","MAC1105C","PSY2012","","","","","3","1","1","4","3","","","","","B+","A","A","A","B","","","","",20192020,201905,201908,201908,0,"U-MBY-BS-00","Marine Biology","HMCSE","Biology","Biology","STEM","YES","Female","White",18,"Non-Florida","Non-Florida/Alabama","Louisiana","Other State","United States","USA","No","No","Not Applicable","Not Applicable","No Military Status","No Military Status","No","Yes",3.81,2,"Non-Florida High School","No",0,"No",0,"No",0,"No",0,"No",0,"Yes",26.5,0.703125,"No",0,0,"ACT",0,"Yes",3.586111111,"Yes",3.575,""
"4909",970557382,"BSC1085","BSC1085L","DEP2004","ENC1101","HSC3535","SYG2000","","","","3","1","3","3","3","3","","","","B+","B","A","A","B","A","","","",20192020,201905,201908,201908,11,"U-NUR-BSN-01","BSN","UKCOH","Nursing","Nursing","Health","YES","Female","White",19,"Non-Florida","Non-Florida/Alabama","Iowa","Other State","United States","USA","No","No","Not Applicable","Not Applicable","No Military Status","No Military Status","No","No",3.91,3,"Non-Florida High School","No",0,"No",0,"Yes",13459,"Yes",1732,"Yes",11727,"Yes",22,0.5625,"No",0,0,"ACT",0,"No",3.61875,"No",3.61875,""
"4910",970557386,"BSC2010","BSC2010L","BSC2844","IDH1040","MAC1147","MUL2010","","","","3","1","1","3","4","3","","","","D+","B","A","W","B-","A","","","",20192020,201905,201908,201908,0,"U-BMD-BS-00","Biomedical Sciences","HMCSE","Biology","Biology","STEM","YES","Female","White",18,"Pinellas","Other Florida Counties","Florida","Florida","United States","USA","Yes","Yes","Not Applicable","Not Applicable","No Military Status","No Military Status","No","No",3.13,4,"East Lake High School","Yes",3098,"No",0,"Yes",2227,"Yes",1732,"Yes",495,"No",0,0,"Yes",1090,0.575,"SAT",0,"Yes",3.242857143,"Yes",2.808333,""
"4911",970557390,"APK2000","APK2100C","ATR2000","IDH1040","PSY2012","","","","","3","4","3","3","3","","","","","A-","A","B+","W","B-","","","","",20192020,201905,201908,201908,20,"U-EXS-BS-00","Exercise Science","UKCOH","Movement Sciences and Health","Movement Sciences and Health","STEM","YES","Female","White",18,"Santa Rosa","Tri-County","Florida","Florida","United States","USA","Yes","No","Not Applicable","Not Applicable","No Military Status","No Military Status","No","No",3.73,2,"Non-Florida High School","No",0,"No",0,"No",0,"No",0,"No",0,"Yes",29.5,0.796875,"No",0,0,"ACT",3,"Yes",3.594117647,"Yes",3.46923,""
"4912",970557392,"BSC2011","BSC2011L","CHM2045","CHM2045L","HSC3535","MAC1114","","","","3","1","3","1","3","3","","","","C+","B+","A-","A","B","B-","","","",20192020,201905,201908,201908,61,"U-CHM-BS-01","Chemistry/Biochemistry","HMCSE","Chemistry","Chemistry","STEM","YES","Female","White",19,"Walton","Other Florida Counties","Florida","Florida","United States","USA","No","No","Not Applicable","Not Applicable","No Military Status","No Military Status","No","No",4.34,2,"Walton High School","No",0,"Yes",2218,"No",0,"No",0,"No",0,"Yes",28,0.75,"Yes",1040,0.533333,"ACT",0,"Yes",3.259090909,"Yes",3.028571,""
"4913",970557430,"BSC1085","BSC1085L","LIT2000","PSY2012","STA2023","","","","","3","1","3","3","3","","","","","D+","D","C","D","A","","","","",20192020,201905,201908,201908,6,"U-SPM-BS-01","Sport Management","CEPS","Sport Management","Sport Management","Not Available","NO","Female","African American",19,"Pinellas","Other Florida Counties","Florida","Florida","United States","USA","No","No","Not Applicable","Not Applicable","No Military Status","No Military Status","No","Yes",4.07,3,"Osceola High School","No",0,"Yes",2059,"Yes",2722,"No",0,"Yes",2722,"Yes",19.5,0.484375,"Yes",1150,0.625,"SAT",0,"Yes",3.035714286,"Yes",1.992307,""
"4914",970557440,"CIS2530","COP2334","ENC1101","MAC1105C","","","","","","3","3","3","4","","","","","","B-","B","A-","B-","","","","","",20192020,201905,201908,201908,0,"U-CPS-BS-04","Cybersecurity","HMCSE","Computer Science","Computer Science","STEM","YES","Male","White",19,"Escambia","Tri-County","Florida","Florida","United States","USA","No","No","Not Applicable","Not Applicable","No Military Status","No Military Status","No","No",3.46,4,"West Florida HS Advanced Tech","No",0,"No",0,"No",0,"No",0,"No",0,"No",0,0,"Yes",970,0.475,"SAT",0,"Yes",3.028125,"Yes",3,""
"4915",970557442,"FIL3833","MUN3313","MUT1111","MUT1271","MVK1111","MVV1311","RTV3210","","","3","1","3","1","1","3","3","","","A","A","A","A","A","A","A-","","",20192020,201905,201908,201908,62,"U-COM-BA-00","Communication","CASSH","Communication","Communication","Not Available","NO","Female","White",18,"Walton","Other Florida Counties","Florida","Florida","United States","USA","No","No","Not Applicable","Not Applicable","No Military Status","No Military Status","No","No",4.54,2,"Seacoast Collegiate High Schl","Yes",3098,"Yes",3468,"No",0,"No",0,"No",0,"Yes",24.25,0.632812,"Yes",1180,0.65,"SAT",0,"Yes",3.968965517,"Yes",3.94,""
"4916",970557445,"BSC1005","MAC1105C","MUT1111","MUT1271","MVK1311","PSY2012","","","","3","4","3","1","2","3","","","","B","W","B+","B+","B","D","","","",20192020,201905,201908,201908,0,"U-PSY-BA-00","Psychology","UKCOH","Psychology","Psychology","Not Available","NO","Female","White",18,"Broward","Other Florida Counties","Florida","Florida","United States","USA","No","No","Not Applicable","Not Applicable","No Military Status","No Military Status","No","No",3.44,4,"Cardinal Gibbons High School","No",0,"No",0,"No",0,"No",0,"No",0,"No",0,0,"Yes",970,0.475,"SAT",0,"Yes",2.566666667,"Yes",2.6,""
"4917",970557447,"ARH1000","BSC1005","ENC1102","STA2023","","","","","","3","3","3","3","","","","","","C-","D+","B","D","","","","","",20192020,201905,201908,201908,9,"U-UNDECIDED","Undecided Undergraduate","UNA","Unassigned","Unassigned","Not Available","NO","Female","White",19,"Escambia","Tri-County","Florida","Florida","United States","USA","No","No","Not Applicable","Not Applicable","No Military Status","No Military Status","No","No",4,2,"West Florida HS Advanced Tech","No",0,"Yes",1901,"No",0,"No",0,"No",0,"Yes",25.75,0.679687,"No",0,0,"ACT",9,"Yes",1.84516129,"No",1.75,""
"4918",970557458,"IDH1040","MAC2312","PHI2603","PHY2048","PHY2048L","","","","","3","4","3","3","1","","","","","C+","A","A-","B+","A","","","","",20192020,201905,201908,201908,23,"U-MEC-BSME00","Mechanical Engineering","HMCSE","Mechanical Engineering","Mechanical Engineering","STEM","YES","Male","White",18,"Santa Rosa","Tri-County","Florida","Florida","United States","USA","Yes","No","Not Applicable","Not Applicable","No Military Status","No Military Status","No","No",4.5,1,"Gulf Breeze High School","No",0,"Yes",3257,"No",0,"No",0,"No",0,"Yes",31,0.84375,"No",0,0,"ACT",17,"Yes",3.534285714,"Yes",3.421428,""
"4919",970557479,"AMH2010","ENC1101","MGF1106","MUH2930","MUN3323","MVV1311","","","","3","3","3","3","1","3","","","","C-","C+","C-","A","A","D+","","","",20192020,201905,201908,201908,0,"U-MUP-BM-00","Music Performance","CASSH","Music","Music","Not Available","NO","Female","Two or More",19,"Escambia","Tri-County","Florida","Florida","United States","USA","No","No","Survivors' and Dependents' Educational Assistance","Receiving Benefits","Eligible Dependent","Military Status","Yes","No",3.4,4,"Pine Forest High School","Yes",2873,"No",0,"No",0,"No",0,"No",0,"Yes",20.5,0.515625,"Yes",890,0.408333,"ACT",0,"Yes",2.5,"Yes",2.3125,""
"4920",970557497,"CGS2570","ENC1101","MAC1105","PHI2010","SYG2000","","","","","3","3","3","3","3","","","","","B","A","W","A-","A","","","","",20192020,201905,201908,201908,0,"U-BUM-BSBA00","Management","COB","Management","Management","Not Available","NO","Female","White",18,"Escambia","Tri-County","Florida","Florida","United States","USA","No","No","Not Applicable","Not Applicable","No Military Status","No Military Status","No","No",3.36,4,"Pensacola Catholic High School","No",0,"No",0,"No",0,"No",0,"No",0,"Yes",23.25,0.601562,"No",0,0,"ACT",0,"Yes",3.727272727,"Yes",3.675,""
"4921",970557501,"AMH2020","CRW2001","ECO2013","GEB3213","STA2023","","","","","3","3","3","3","3","","","","","B-","A","A","B","A","","","","",20192020,201905,201908,201908,33,"U-MAR-BSBA03","Sales Management","COB","Marketing","Marketing","Not Available","NO","Female","White",17,"Escambia","Tri-County","Florida","Florida","United States","USA","No","No","Not Applicable","Not Applicable","No Military Status","No Military Status","No","No",4.65,NA,"Northview High School","No",0,"No",0,"No",0,"No",0,"No",0,"Yes",29.5,0.796875,"No",0,0,"ACT",0,"No",3.185714286,"No",3.54,""
"4922",970557518,"BSC2010","BSC2010L","MAC1105","PSY2012","SPC2608","","","","","3","1","3","3","3","","","","","B","B","A","B","A-","","","","",20192020,201905,201908,201908,12,"U-EXS-BS-00","Exercise Science","UKCOH","Movement Sciences and Health","Movement Sciences and Health","STEM","YES","Female","White",19,"Non-Florida","Alabama Counties","Alabama","Alabama","United States","USA","No","No","Not Applicable","Not Applicable","No Military Status","No Military Status","No","Yes",4.31,3,"Non-Florida High School","No",0,"No",0,"No",0,"No",0,"No",0,"Yes",22.5,0.578125,"No",0,0,"ACT",0,"Yes",3.684,"Yes",3.392307,""
"4923",970557522,"BSC2010","BSC2010L","LIT2000","MAC1147","PHI2103","","","","","3","1","3","4","3","","","","","C+","C","B-","B+","B","","","","",20192020,201905,201908,201908,9,"U-BMD-BS-00","Biomedical Sciences","HMCSE","Biology","Biology","STEM","YES","Male","White",19,"Leon","Other Florida Counties","Florida","Florida","United States","USA","No","No","Not Applicable","Not Applicable","No Military Status","No Military Status","No","Yes",4.07,3,"Lawton Chiles High School","Yes",2023,"Yes",2218,"No",0,"No",0,"No",0,"No",0,0,"Yes",1130,0.608333,"SAT",3,"Yes",3.364285714,"Yes",2.8,""
"4924",970557533,"ACG2021","ESC2000","GEB1011","MAC1105","SPC2608","","","","","3","3","3","3","3","","","","","B","B","B","B-","A","","","","",20192020,201905,201908,201908,0,"U-ACC-BSBA01","Professional Accountancy","COB","Accounting","Accounting","Gap Analysis","YES","Male","White",18,"Non-Florida","Alabama Counties","Alabama","Alabama","United States","USA","No","No","Not Applicable","Not Applicable","Eligible Dependent","Military Status","No","No",3.71,2,"Non-Florida High School","No",0,"No",0,"No",0,"No",0,"No",0,"Yes",26.75,0.710937,"No",0,0,"ACT",0,"Yes",2.714285714,"Yes",3.14,""
"4925",970557541,"LIT2000","SPM2010","STA2023","SYG2010","","","","","","3","3","3","3","","","","","","B-","A","A-","A-","","","","","",20192020,201905,201908,201908,9,"U-SPM-BS-01","Sport Management","CEPS","Sport Management","Sport Management","Not Available","NO","Female","White",18,"Holmes","Other Florida Counties","Florida","Florida","United States","USA","No","No","Not Applicable","Not Applicable","No Military Status","No Military Status","No","No",4.3,3,"Bethlehem High School","No",0,"No",0,"Yes",2721,"Yes",1589,"Yes",1132,"Yes",23.25,0.601562,"No",0,0,"ACT",0,"Yes",3.722222222,"Yes",3.525,""
"4926",970557543,"ARH1000","ENL2020","EUH1000","GLY2010","MGF1106","","","","","3","3","3","3","3","","","","","A","A","A","B+","A","","","","",20192020,201905,201908,201908,24,"U-ENG-BA-01","Liberal Arts","CASSH","English","English","Not Available","NO","Female","White",18,"Escambia","Tri-County","Florida","Florida","United States","USA","No","No","Not Applicable","Not Applicable","No Military Status","No Military Status","No","No",4.3,1,"Pensacola High School","No",0,"Yes",3468,"No",0,"No",0,"No",0,"Yes",28,0.75,"Yes",1330,0.775,"SAT",24,"Yes",3.936363636,"Yes",3.86,""
"4927",970557546,"APK2000","ATR2000","BSC1085","BSC1085L","STA2023","","","","","3","3","3","1","3","","","","","B","B-","C","C+","B-","","","","",20192020,201905,201908,201908,0,"U-EXS-BS-00","Exercise Science","UKCOH","Movement Sciences and Health","Movement Sciences and Health","STEM","YES","Female","White",18,"Non-Florida","Alabama Counties","Alabama","Alabama","United States","USA","No","No","Not Applicable","Not Applicable","No Military Status","No Military Status","No","Yes",3.87,3,"Non-Florida High School","No",0,"No",0,"No",0,"No",0,"No",0,"Yes",24.75,0.648437,"No",0,0,"ACT",0,"Yes",3.011538462,"Yes",2.576923,""
"4928",970557547,"ESC2000","LIT2000","MUL2010","STA2023","","","","","","3","3","3","3","","","","","","B","A-","A","A","","","","","",20192020,201905,201908,201908,12,"U-BUM-BSBA02","Human Resources Management","COB","Management","Management","Not Available","NO","Female","White",18,"Escambia","Tri-County","Florida","Florida","United States","USA","No","Yes","Not Applicable","Not Applicable","No Military Status","No Military Status","No","No",4.24,2,"J M Tate High School","Yes",3098,"No",0,"No",0,"No",0,"No",0,"Yes",23.5,0.609375,"Yes",1000,0.5,"ACT",3,"Yes",3.5875,"Yes",3.675,""
